menu,categoria_raiz,subcategoria,categoria_ruta,orden_categoria,producto,descripcion,precio,precio_num,variantes_precio,num_variantes,recomendado,nuevo,oculto_en_web,precio_oculto,num_imagenes,imagen_archivo,imagen_url,product_id,category_id,product_type
VINOS,VINOS,VINOS POR COPA,VINOS > VINOS POR COPA,0,"PICCINI MEMORO (TINTO, BLANCO, ROSÉ",,$24.900,24900,,1,,,,,0,,,Lvkob4SdquXG9z7zLkFD,RFV536ilulj30CsVtpIm,product
VINOS,VINOS,VINOS POR COPA,VINOS > VINOS POR COPA,0,TINTO DE VERANO,,$24.900,24900,,1,,,,,0,,,ByY7wwjHiJrLYFMMmzQM,RFV536ilulj30CsVtpIm,product
VINOS,CAFFÉ PANISSE,ESPRESSO,CAFFÉ PANISSE > ESPRESSO,0,MACCHIATO,,$7.000,7000,,1,,,,,0,,,U6Sgblv8t5tOdy7ZNaoD,pthTTlp9Ly1MELRURuEa,product
VINOS,VINOS,VINOS POR COPA,VINOS > VINOS POR COPA,0,BLANCO DE VERANO,,$26.900,26900,,1,,,,,0,,,B8tns7de1FdkNLBNUPfh,RFV536ilulj30CsVtpIm,product
VINOS,VINOS,VINOS POR COPA,VINOS > VINOS POR COPA,0,VINO CALIENTE,,$24.900,24900,,1,,,,,0,,,gtuV3iOlX4tfxCWRSMYG,RFV536ilulj30CsVtpIm,product
VINOS,VINOS,VINOS POR COPA,VINOS > VINOS POR COPA,0,SANGRÍA,,$26.900,26900,,1,,,,,0,,,U7ySLiBl7ZTmw9WMFv0X,RFV536ilulj30CsVtpIm,product
VINOS,VINOS,DELLA CASA,VINOS > DELLA CASA,1,"PICCINI MEMORO ( TINTO, BLANCO, ROSÉ)",,$92.900,92900,,1,,,,,0,,,lGswL1ELTD6oefx0FdTZ,2NruVfF4PoQJZecOI2SR,product
VINOS,IL BAR,SPRITZ DELLA CASA,IL BAR > SPRITZ DELLA CASA,1,APEROL SPRITZ,"Aperol, soda y vino espumoso.",$36.000,36000,,1,,,,,0,,,yIdANzjGdLWvzodFizSU,jjqoEXKXUms5S5dTEQ64,product
VINOS,BEBIDAS,JUGOS,BEBIDAS > JUGOS,1,JUGO DE MANDARINA,,$9.900,9900,,1,,,,,0,,,OZQEYmzGxKazGgsaDckc,SToC5qHsdZTHzjmE2Q9v,product
VINOS,IL BAR,SPRITZ DELLA CASA,IL BAR > SPRITZ DELLA CASA,1,FRAGOLA SPRITZ,"Aperol, shrub de fresa, zumo de piña y Ginger beer.",$38.900,38900,,1,,,,,0,,,P3nqCdUGSuWOPFUfurbV,jjqoEXKXUms5S5dTEQ64,product
VINOS,IL BAR,SPRITZ DELLA CASA,IL BAR > SPRITZ DELLA CASA,1,MANDARINA SPRITZ,"Tequila, Aperol, Cordial cítrico de mandarina herbal.",$42.900,42900,,1,,,,,0,,,VIhp0zh61p3JL4DiIt0m,jjqoEXKXUms5S5dTEQ64,product
VINOS,BEBIDAS,JUGOS,BEBIDAS > JUGOS,1,MANGO-MARACUYÁ,,$9.900,9900,Agua: $9.900 | Leche: $10.900,2,,,,,0,,,y0wxqxuHGBfr9bNb34eL,SToC5qHsdZTHzjmE2Q9v,product
VINOS,IL BAR,SPRITZ DELLA CASA,IL BAR > SPRITZ DELLA CASA,1,FIERO SPRITZ,"Martini fiero, crema de cassis, soda, zumo de mandarina y naranja.",$38.900,38900,,1,,,,,0,,,704TIqoxECzFd1XVQjCO,jjqoEXKXUms5S5dTEQ64,product
VINOS,BEBIDAS,JUGOS,BEBIDAS > JUGOS,1,FRESA,,$9.900,9900,Agua: $9.900 | Leche: $10.900,2,,,,,0,,,xQC667NHdUom9FDmzn2f,SToC5qHsdZTHzjmE2Q9v,product
VINOS,IL BAR,MOCKTAIL,IL BAR > MOCKTAIL,2,BELLA DONNA,"Shrub de mora, naranja, limón, ginger beer.",$19.500,19500,,1,,,,,0,,,MA22oIChaKuBQyzZlxmL,qsa1YYj5D3D59skto0fb,product
VINOS,BEBIDAS,SODAS ITALIANAS,BEBIDAS > SODAS ITALIANAS,2,LYCHEE & DURAZNO,,$12.900,12900,,1,,,,,0,,,Mv129koKJU6eYl6EY3pk,vYp1PgSuGNEw0sYqE2SM,product
VINOS,VINOS,GENEROSOS,VINOS > GENEROSOS,2,JEREZ ESPAÑOL TÍO PEPE (copa),,$28.900,28900,,1,,,,,0,,,XWSczrzhu2u6XJ3kKOpA,6B4u7pQ26STmaBmypkcg,product
VINOS,IL BAR,MOCKTAIL,IL BAR > MOCKTAIL,2,VIRGIN MANGO,"Pepino, miel de agave, puré de mango fresco, limón, ginger beer y hierbabuena.",$19.500,19500,,1,,,,,0,,,gEoChVYIkYMowPD0R9U6,qsa1YYj5D3D59skto0fb,product
VINOS,CAFFÉ PANISSE,PREPARACIONES CON CAFÉ FRÍAS,CAFFÉ PANISSE > PREPARACIONES CON CAFÉ FRÍAS,2,AMERICANO ICE,,$7.000,7000,,1,,,,,0,,,pdZZkMpDPKEr3IDY8o34,VEyozh8C7nlDFNaHSflZ,product
VINOS,BEBIDAS,SODAS ITALIANAS,BEBIDAS > SODAS ITALIANAS,2,FRESA & ALBAHACA,,$12.900,12900,,1,,,,,0,,,SoZNVpRoeiMl1FtgeqgS,vYp1PgSuGNEw0sYqE2SM,product
VINOS,VINOS,GENEROSOS,VINOS > GENEROSOS,2,JEREZ ESPAÑOL ELEGANTE AMONTILLADO(copa),,$21.900,21900,,1,,,,,0,,,ZEAdW5HpL3iT7XYQKS3A,6B4u7pQ26STmaBmypkcg,product
VINOS,CAFFÉ PANISSE,PREPARACIONES CON CAFÉ FRÍAS,CAFFÉ PANISSE > PREPARACIONES CON CAFÉ FRÍAS,2,LATTE,,$9.900,9900,Clasico: $9.900 | Vainilla: $12.900 | Caramelo: $12.900,3,,,,,0,,,qvEmNon194qfNDq8MfDK,VEyozh8C7nlDFNaHSflZ,product
VINOS,IL BAR,MOCKTAIL,IL BAR > MOCKTAIL,2,VIRGIN MOJITO,"Flor de Jamaica, hierbabuena, miel de agave, limón, ginger beer.",$19.500,19500,,1,,,,,0,,,x1H6TJmQdoTHdoewWvRA,qsa1YYj5D3D59skto0fb,product
VINOS,BEBIDAS,SODAS ITALIANAS,BEBIDAS > SODAS ITALIANAS,2,PIÑA & MANDARINA,,$12.900,12900,,1,,,,,0,,,H3cJlXJeoV2hLDFBLluq,vYp1PgSuGNEw0sYqE2SM,product
VINOS,CAFFÉ PANISSE,PREPARACIONES CON CAFÉ FRÍAS,CAFFÉ PANISSE > PREPARACIONES CON CAFÉ FRÍAS,2,FROZEN,,$15.000,15000,Cappuccino: $15.000 | Caramelo: $15.900,2,,,,,0,,,JuUlz5hyzbNSIw4P9JBK,VEyozh8C7nlDFNaHSflZ,product
VINOS,BEBIDAS,SODAS ITALIANAS,BEBIDAS > SODAS ITALIANAS,2,FRUTTO DELLA PASSIONE,,$12.900,12900,,1,,,,,0,,,lF59V7rGBZyb5Dbz83RM,vYp1PgSuGNEw0sYqE2SM,product
VINOS,BEBIDAS,SODAS ITALIANAS,BEBIDAS > SODAS ITALIANAS,2,SODA MICHELADA,,$8.900,8900,,1,,,,,0,,,beYW3QF68PQrRIRSKc4k,vYp1PgSuGNEw0sYqE2SM,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,MIMOSA,"Zumo de naranja, vino espumoso, Cereza.",$20.900,20900,,1,,,,,0,,,YWpY8yPQ90EpAKHG3UUV,8YYD4gQCMYCkzsu9DGZX,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,BELLINI,"Vino espumoso, puré de durazno.",$18.900,18900,,1,,,,,0,,,H7YFdSw6a4UmcnWmqMtK,8YYD4gQCMYCkzsu9DGZX,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,CARAJILLO 43,"Licor 43, espresso, aceites cítricos, naranja.",$30.500,30500,,1,,,,,0,,,Bl1jYfC58GgfzgMuzgQc,8YYD4gQCMYCkzsu9DGZX,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,ESPRESO MARTINI,"Vodka, licor de café y espresso.",$36.900,36900,,1,,,,,0,,,MLame7df8xHtwH2SBTQh,8YYD4gQCMYCkzsu9DGZX,product
VINOS,VINOS,FRIZZANTE,VINOS > FRIZZANTE,3,"PICCINI REGNO (TINTO, BLANCO, ROSÉ)",,$99.900,99900,,1,,,,,0,,,PleexbDNhnRv35DJ5lBq,qKZRMLwiP9jwBUCPucYM,product
VINOS,CAFFÉ PANISSE,BEBIDAS CALIENTES,CAFFÉ PANISSE > BEBIDAS CALIENTES,3,MILO,,$8.500,8500,,1,,,,,0,,,vuZAFJST7PiYIHKytRP7,axnDPjsEGtRrSfyAZbVw,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,NEGRONI,"Ginebra, Vermouth Rosso y Campari.",$40.000,40000,,1,,,,,0,,,hIayaM7pKZsGyBMoLAfh,8YYD4gQCMYCkzsu9DGZX,product
VINOS,VINOS,FRIZZANTE,VINOS > FRIZZANTE,3,CHANDON GARDEN SPRITZ,,$159.700,159700,,1,,,,,0,,,yeY28AV6wXaZfPG8oiF8,qKZRMLwiP9jwBUCPucYM,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,NEGRONI D' PANISSE,"Ginebra, Vermouth Rosso, Campari y Cordial de piña deshidratada.",$38.000,38000,,1,,,,,0,,,hEpQ7mAJ9Ko91TcJB9nv,8YYD4gQCMYCkzsu9DGZX,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,OLD FASHIONED,"Whiskey Jack Daniel's, azúcar, Bitter de naranja y twist de naranja.",$40.000,40000,,1,,,,,0,,,afbCgFCp9t77nfZlA8Rg,8YYD4gQCMYCkzsu9DGZX,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,DRY MARTINI,"Ginebra, Vermouth extra dry, aceitunas.",$36.000,36000,,1,,,,,0,,,WrwbVgCMAcISsQFSd2IE,8YYD4gQCMYCkzsu9DGZX,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,LYCHEE MARTINI,"Ginebra, Vermouth extra dry, Lychee.",$38.900,38900,,1,,,,,0,,,ZD4SMV7vkXRUVj1ZEXf7,8YYD4gQCMYCkzsu9DGZX,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,STAR MARTINI,"Vodka, Triple sec, Vino Espumoso, Almíbar de Maracuyá, Vainilla.",$36.000,36000,,1,,,,,0,,,N1Gdp0lyC6fDPmY3ShSZ,8YYD4gQCMYCkzsu9DGZX,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,MINT JULEP,"Whiskey Jack Daniel’s, Hierbabuena, Bitter aromatic, Sirope simple.",$38.000,38000,,1,,,,,0,,,4olCkUpLe4OjIF0ZVsDk,8YYD4gQCMYCkzsu9DGZX,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,MOSCOW MULE,"Vodka, Almíbar de Jengibre, Hierbabuena, limón, Ginger Beer Mil 976.",$38.000,38000,,1,,,,,0,,,5TzeFkF8vbQCdovW7Ab7,8YYD4gQCMYCkzsu9DGZX,product
VINOS,CAFFÉ PANISSE,BEBIDAS CALIENTES,CAFFÉ PANISSE > BEBIDAS CALIENTES,3,TÉ CHAI,,$9.900,9900,,1,,,,,0,,,5wmWPUqmwJfiP3vQ7zIV,axnDPjsEGtRrSfyAZbVw,product
VINOS,VINOS,FRIZZANTE,VINOS > FRIZZANTE,3,CHANDON BRUT ROSÉ,,$135.000,135000,,1,,,,,0,,,JLeTsMbYMbkOCOQ4Gatm,qKZRMLwiP9jwBUCPucYM,
VINOS,VINOS,FRIZZANTE,VINOS > FRIZZANTE,3,CHANDON EXTRA BRUT,,$120.000,120000,,1,,,,,0,,,aAAWtBaYkdoW20Lcff6G,qKZRMLwiP9jwBUCPucYM,
VINOS,CAFFÉ PANISSE,BEBIDAS CALIENTES,CAFFÉ PANISSE > BEBIDAS CALIENTES,3,TÉ MATCHA,,$10.900,10900,,1,,,,,0,,,paCO2Fj6iXHr295Ip9Ge,axnDPjsEGtRrSfyAZbVw,product
VINOS,CAFFÉ PANISSE,BEBIDAS CALIENTES,CAFFÉ PANISSE > BEBIDAS CALIENTES,3,CHOCOLATE,,$6.900,6900,En Agua: $6.900 | En Leche: $7.900,2,,,,,0,,,PCl6X0gTeIGjow7Nx7tc,axnDPjsEGtRrSfyAZbVw,product
VINOS,VINOS,FRIZZANTE,VINOS > FRIZZANTE,3,MIONETTO PROSECO,,$119.900,119900,,1,,,,,0,,,maewZ4jquh2qal4ZQyXu,qKZRMLwiP9jwBUCPucYM,product
VINOS,BEBIDAS,CERVEZAS & OTROS,BEBIDAS > CERVEZAS & OTROS,3,CORONA,,$12.900,12900,,1,,,,,0,,,wqRi48d2hhz5S5nLGMka,4gA2kaqDHLq3zGmg93kU,product
VINOS,BEBIDAS,CERVEZAS & OTROS,BEBIDAS > CERVEZAS & OTROS,3,"CORONA 0,0%",,$12.900,12900,,1,,,,,0,,,N1wZqYmKj1OJldE2XaDN,4gA2kaqDHLq3zGmg93kU,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,MARGARITA,"Tequila Gran Centenario Reposado, Triple sec, Limón.",$40.000,40000,,1,,,,,0,,,eQmEucNN90VzJialgYq6,8YYD4gQCMYCkzsu9DGZX,product
VINOS,VINOS,FRIZZANTE,VINOS > FRIZZANTE,3,VEUVE CLICQUOT BRUT DO CHAMPAGNE,,$900.000,900000,Botella: $900.000 | Media Botella: $499.000,2,,,,,0,,,25NkmPi0iiPbbCNGISNl,qKZRMLwiP9jwBUCPucYM,product
VINOS,BEBIDAS,CERVEZAS & OTROS,BEBIDAS > CERVEZAS & OTROS,3,CLUB COLOMBIA DORADA,,$10.400,10400,,1,,,,,0,,,8fRwvSccWzEPfjisZB5g,4gA2kaqDHLq3zGmg93kU,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,MOJITO,"Ron Bacardí, Hierbabuena, Limón, Soda.",$30.900,30900,,1,,,,,0,,,wx8YNiKOoMy46ARHOF4c,8YYD4gQCMYCkzsu9DGZX,product
VINOS,CAFFÉ PANISSE,BEBIDAS CALIENTES,CAFFÉ PANISSE > BEBIDAS CALIENTES,3,INFUSIONES (A ELECCION),,$6.500,6500,,1,,,,,0,,,qPfv2sYXESclx4NScJxF,axnDPjsEGtRrSfyAZbVw,product
VINOS,BEBIDAS,CERVEZAS & OTROS,BEBIDAS > CERVEZAS & OTROS,3,STELLA ARTOIS,,$12.900,12900,,1,,,,,0,,,zEUAmbqWjOEbg2dKfXYh,4gA2kaqDHLq3zGmg93kU,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,GIN MARTIN CITRUS,"Martin miller's Gin, Agua tonica, Mandarina, Limon.",$50.000,50000,,1,,,,,0,,,7RK1c3xExrqNbxRt4FDf,8YYD4gQCMYCkzsu9DGZX,product
VINOS,BEBIDAS,CERVEZAS & OTROS,BEBIDAS > CERVEZAS & OTROS,3,AGUA MANANTIAL,,$7.200,7200,,1,,,,,0,,,VCV7fHdqA4H6r4yGN8dL,4gA2kaqDHLq3zGmg93kU,product
VINOS,BEBIDAS,CERVEZAS & OTROS,BEBIDAS > CERVEZAS & OTROS,3,COCA COLA,,$6.900,6900,,1,,,,,0,,,UmWsUG4SHJDadBdnAg2v,4gA2kaqDHLq3zGmg93kU,product
VINOS,BEBIDAS,CERVEZAS & OTROS,BEBIDAS > CERVEZAS & OTROS,3,HATSU BLANCO,,$8.900,8900,,1,,,,,0,,,nkIujteG6g808Y2Kg0ca,4gA2kaqDHLq3zGmg93kU,product
VINOS,IL BAR,CLASSICI,IL BAR > CLASSICI,3,GIN HENDRICKS CLASSIC,"Gin Hendrck's, Pepino, Agua tonica.",$47.000,47000,,1,,,,,0,,,VoiQlunlQwcig6G9jd0L,8YYD4gQCMYCkzsu9DGZX,product
VINOS,VINOS,BLANCO,VINOS > BLANCO,4,MAR DE FRADES ALBARIÑO,,$189.900,189900,,1,,,,,0,,,WrHz4BLYPnsLjGWHnmZN,xGxcjY5a2nBwMHVnfZgh,product
VINOS,BEBIDAS,BEBIDAS FRÍAS,BEBIDAS > BEBIDAS FRÍAS,4,MILO FRAPPÉ,,$10.500,10500,,1,,,,,0,,,Ztnw0EiqmEf8f4TSdP2j,P5V2BRpVzwqjRrlGZwD8,product
VINOS,VINOS,BLANCO,VINOS > BLANCO,4,ENATE CHARDONNAY,,$169.900,169900,,1,,,,,0,,,a0LYGvPzGAkPLQavD1eh,xGxcjY5a2nBwMHVnfZgh,product
VINOS,BEBIDAS,BEBIDAS FRÍAS,BEBIDAS > BEBIDAS FRÍAS,4,TÉ CHAI FRAPPÉ,,$13.900,13900,,1,,,,,0,,,aCF87o0Lw3rQU3J1CTNY,P5V2BRpVzwqjRrlGZwD8,product
VINOS,VINOS,BLANCO,VINOS > BLANCO,4,SANTA CAROLINA RESERVADO,SAUVIGNON BLANC,$86.900,86900,,1,,,,,0,,,UIpShjjQWGYsRy3g4OfW,xGxcjY5a2nBwMHVnfZgh,product
VINOS,VINOS,BLANCO,VINOS > BLANCO,4,MUGA RESERVA,VIURA,$149.900,149900,,1,,,,,0,,,H1ppJqIGMZoPAEeRl7ow,xGxcjY5a2nBwMHVnfZgh,product
VINOS,BEBIDAS,BEBIDAS FRÍAS,BEBIDAS > BEBIDAS FRÍAS,4,TÉ MATCHA FRAPPÉ,,$14.900,14900,,1,,,,,0,,,o5ejQG8lD6YjP2NVdMVx,P5V2BRpVzwqjRrlGZwD8,product
VINOS,VINOS,BLANCO,VINOS > BLANCO,4,MARA MARTÍN,GODELLO,$124.900,124900,,1,,,,,0,,,eW6U7Sw9WhAtbObH0oQL,xGxcjY5a2nBwMHVnfZgh,product
VINOS,VINOS,BLANCO,VINOS > BLANCO,4,RAMÓN BILBAO,VERDEJO,$129.900,129900,,1,,,,,0,,,jqXVVaUKfROiM5lwgut6,xGxcjY5a2nBwMHVnfZgh,product
VINOS,VINOS,BLANCO,VINOS > BLANCO,4,MARQUÉS DEL RISCAL,VERDEJO,$120.900,120900,,1,,,,,0,,,pSBjCTDLvyj6Y40W1joN,xGxcjY5a2nBwMHVnfZgh,product
VINOS,VINOS,BLANCO,VINOS > BLANCO,4,FINCA LAS MORAS,CHARDONNAY,$86.900,86900,,1,,,,,0,,,I0yPmnVxl18WoCN8MVGG,xGxcjY5a2nBwMHVnfZgh,product
VINOS,VINOS,BLANCO,VINOS > BLANCO,4,MICHEL TORINO,TORRONTÉS,$93.000,93000,,1,,,,,0,,,GheupBFeTjEn58MryhrS,xGxcjY5a2nBwMHVnfZgh,product
VINOS,VINOS,BLANCO,VINOS > BLANCO,4,PICCINI MEMORO,CHARDONNAY/VERMENTINO,$92.900,92900,,1,,,,,0,,,0saII9YI4Sp1FTHCvFJt,xGxcjY5a2nBwMHVnfZgh,product
VINOS,VINOS,ROSÉ,VINOS > ROSÉ,5,RAMÓN BILBAO,GARNACHA,$139.900,139900,,1,,,,,0,,,423nWe3vhlQstZihS127,0Xnj0mLdRlxHQW2IXEFE,product
VINOS,VINOS,ROSÉ,VINOS > ROSÉ,5,SANTA CAROLINA RESERVADO,CABERNET SAUVIGNON,$86.900,86900,,1,,,,,0,,,HZd5cLWL5VT8jMmmwS9r,0Xnj0mLdRlxHQW2IXEFE,product
VINOS,VINOS,ROSÉ,VINOS > ROSÉ,5,ENATE,CABERNET SAUVIGNON,$169.900,169900,,1,,,,,0,,,2pZJLn29HpjR47nNNyY5,0Xnj0mLdRlxHQW2IXEFE,product
VINOS,VINOS,ROSÉ,VINOS > ROSÉ,5,FINCA LA CELIA,MALBEC,$125.900,125900,,1,,,,,0,,,nG8Uf3d3tKibasCGrAUd,0Xnj0mLdRlxHQW2IXEFE,product
VINOS,VINOS,ROSÉ,VINOS > ROSÉ,5,JP CHENET,,$103.900,103900,,1,,,,,0,,,dyHbQ3j5w5l9FlJcCXQ3,0Xnj0mLdRlxHQW2IXEFE,product
VINOS,VINOS,ROSÉ,VINOS > ROSÉ,5,MICHEL TORINO,MALBEC,$93.000,93000,,1,,,,,0,,,izrMHE0qdITRvwhFxqOv,0Xnj0mLdRlxHQW2IXEFE,product
VINOS,VINOS,ROSÉ,VINOS > ROSÉ,5,PICCINI MEMORO,NEGRO AMARO NERO D'AVOLA,$92.900,92900,,1,,,,,0,,,Q6zNWEyFaIQazGnE34wO,0Xnj0mLdRlxHQW2IXEFE,product
VINOS,VINOS,ROSÉ,VINOS > ROSÉ,5,VIÑA TARAPACÁ,CABERNET SAUVIGNON,$85.900,85900,,1,,,,,0,,,ruui0ICspeE1WlhDelOP,0Xnj0mLdRlxHQW2IXEFE,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,MARQUÉS DE VARGAS RESERVA,TEMPRANILLO,$239.000,239000,,1,,,,,0,,,packrMOBFFQpwhgHf6hn,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,MARQUÉS DEL RISCAL RESERVA,TEMPRANILLO,$219.900,219900,,1,,,,,0,,,Yo9mFKY9WojZcNSTn3An,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,MARQUÉS DE ARIENZO CRIANZA,TEMPRANILLO,$175.900,175900,,1,,,,,0,,,RZ9M2pB7cy9nJDijmhU6,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,ENATE-CABERNET SAUVIGNON,MERLOT,$159.900,159900,,1,,,,,0,,,0Be2vPXMKOlDJUsFDykv,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,ENATE-CABERNET SAUVIGNON,TEMPRANILLO,$159.900,159900,,1,,,,,0,,,thkrrkISBJuaOY6wRrOS,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,BERONIA CRIANZA,TEMPRANILLO,$174.900,174900,,1,,,,,0,,,jYAM9Cn3PyLyuHS4kffn,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,NORTON DOC,MALBEC,$170.900,170900,,1,,,,,0,,,ZMM5m0PdHXlnxaG1ibxt,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,PROTOS ROBLE,TEMPRANILLO,$166.900,166900,,1,,,,,0,,,DQP8zVQiam4gNIKIQoN1,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,RUFFINO,SANGIOVESE,$175.900,175900,,1,,,,,0,,,rKx9x0L8zgDgjaY2vbQS,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,PASQUA LAPACIO PRIMITIVO DE SALENTO,PRIMITIVO,$146.900,146900,,1,,,,,0,,,i7SYRlfRaPHpJ0Uqbqbf,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,RISCAL DO CASTILLA,TEMPRANILLO,$13.900,13900,,1,,,,,0,,,8wbQzlQsM12NLtXkmffZ,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,MORANDÉ PIONERO RESERVA,MERLOT,$134.900,134900,,1,,,,,0,,,iRX28twkNAd0KYyz3kyB,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,SANTA RITA 120 RESERVA ESPECIAL,CARMÉNÉRE,$132.900,132900,,1,,,,,0,,,Pc3Or28NRNselBei7VcI,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,TRAPICHE RESERVA,SYRAH,$129.900,129900,,1,,,,,0,,,9RLddAn20lz7F5BVnbKm,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,LA CELIA RESERVA,MALBEC,$109.900,109900,,1,,,,,0,,,vrrR7dUrhUob8fow9Kui,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,PASQUA MONTEPULCIANO D'ABRUZZO,MONTEPULCIANO,$120.900,120900,,1,,,,,0,,,eUNJPnxV8sRdWeQijHoY,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,FINCA LAS MORAS,BONARDA,$86.900,86900,,1,,,,,0,,,vrPTZaQyZJ4yTKlHYSmV,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,MICHEL TORINO,MALBEC,$93.000,93000,,1,,,,,0,,,OWTcRfb6mfm3qWtDkFKB,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,PICCINI MEMORO,NEGRO AMARO NERO D'AVOLA,$92.900,92900,,1,,,,,0,,,zrt1An3yixIdnbylMxcq,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,PICCINI ROSSO  IGT TOSCANA,SANGIOVESE,$90.000,90000,,1,,,,,0,,,7i7oYhwzN6E65IPnpVKz,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,RAMÓN BILBAO CRIANZA,TEMPRANILLO,$129.900,129900,,1,,,,,0,,,dBykkAqXhj5EhJfuenCO,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,SANTA CAROLINA RESERVADO,CABERNET SAUVIGNON,$86.900,86900,,1,,,,,0,,,g4E4AMrT7sEyluk2XCoJ,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,SANTA CAROLINA RESERVADO,MERLOT,$86.900,86900,,1,,,,,0,,,q9oS8YRiFqdTQqIud0L0,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,SANTA CAROLINA RESERVADO,CARMÉNÉRE,$86.900,86900,,1,,,,,0,,,cADiuI5qqLCHr07hs425,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,TINTO,VINOS > TINTO,6,TRAPICHE RESERVA,CABERNET SAUVIGNON,$109.900,109900,,1,,,,,0,,,0CdKBpI7M0duvH4DtyRQ,3dY1mQZwJMItEccXizOs,product
VINOS,VINOS,POSTRES,VINOS > POSTRES,7,MORANDÉ LATE HARVEST,SAUVIGNON BLANC,$79.900,79900,,1,,,,,0,,,w9gf5yWIMEDCYdecfuD1,sekd7Xu4HPOfL79Zwd8m,product
VINOS,VINOS,MEDIAS BOTELLAS,VINOS > MEDIAS BOTELLAS,8,RISCAL TEMPRANILLO,SYRAH (tinto),$69.900,69900,,1,,,,,0,,,nTElgy8J4KHLLkcC7kFb,RbD1bIr6fPhQTLJEcxrM,product
VINOS,VINOS,MEDIAS BOTELLAS,VINOS > MEDIAS BOTELLAS,8,SANTA CAROLINA RESERVADO,CABERNET SAUVIGNON (tinto),$52.900,52900,,1,,,,,0,,,gJ5MJFm4UuNj7Nsm7aGE,RbD1bIr6fPhQTLJEcxrM,product
VINOS,VINOS,MEDIAS BOTELLAS,VINOS > MEDIAS BOTELLAS,8,SANTA CAROLINA RESERVADO,SAUVIGNON BLANC (Blanco),$50.900,50900,,1,,,,,0,,,H6tdCDCqIMwwbQvylXde,RbD1bIr6fPhQTLJEcxrM,product
VINOS,VINOS,MEDIAS BOTELLAS,VINOS > MEDIAS BOTELLAS,8,RAMON BILBAO CRIANZA,TEMPRANILLO,$68.900,68900,,1,,,,,0,,,7VuVpfEDUxWiMxJcFEas,RbD1bIr6fPhQTLJEcxrM,product
